text,label
"The major museums are in the nav box, but a casual reader might just read the section in the article; hence I think we should mention the major museums. Perhaps add another paragraph listing some of the smaller museums?",0
Thailand has no dates.  Where do you look it up to get those?,0
"Ok, that seems acceptable. Did I remove something like that?",0
"I was at the library today looking through the back issues of ''Mojo'' and found a career-spanning Chili Peppers article from 2004. I read most of it, but I can go back next week and cite from it. Is there anything you want me to look for?",1
"@ Joe.  Since this is community Wiki, mind if I clean up the intro to get to the details a bit more succinctly?",1
What signatures are you referring to? Could you please clarify your question?,-1
"Is this, perhaps, what the main article calls a ""Backshot wheel""? If so, should the article be renamed?",0
Hello? Whom do I speak to to become a <url>?,1
"The background image doesn't duplicate for me, [here's a demo](http://jsfiddle.net/Town/L7fDp/).  Is it possible you've got something else overriding the `background` definition?",0
There is something that is not clear to me. Do you want to stop the assembly execution for debugging purposes and inspect the code at an arbitrary location?,1
"@littleadv and what's so strange? if I have this program running over bilion times, what's so strange, do you mind answering?",-1
<url> suddenly has a bunch of new entries for today. Did you change the program?,-1
"It seems that you are adding the text view outside of the bounds of the view controller. Have you tried setting your custom text view frame to something like (0, 0, 321, 176) to see if it appears?",1
"I had a quick scan through the <url> article, which while good seems to be to suffer from the negative effects of ""summary style"" when used on very large topics - namely that while the individual sections are good summaries of what they are describing, the ''overall'' article lacks a coherent flow, a narrative taking the reader from beginning to end. Does that make sense?",0
The answers to the referenced question include two completely different ways of using Robot. Which did you profile?,0
"Which part are you having trouble with? Do you need help determining if there are new items, or do you need to know how to start an executable once you've determined that there are new items?",1
That's an odd choice of name.  Any particular reason for that?,0
"No problem, It was open and shut <url> issue. For your next project can you find something that doesnt make your fanclub at the Wikipedia Review angry?",-1
"Regarding <url>: <url> seems to say the exact opposite (that links on a dab page should ''not'' be through redirects). The page is at <url>, so shouldn't that be how it's linked on the dab page?",-1
"Yay! Homework! But, what have you tried so far, again?",0
"First use strict and warnings. Next: Any error you can see?, Also, you open $file for read or write?",0
"Drive-by comment: Mikka's behaviour reminds me of Stevertigo's on <url>... perhaps an RfC is in order? Nothing harsh, just an opportunity to clarify some policy points on protection and blocking?",0
I can't understand you. Can you show an example?,1
"im sorry, what do you mean by ""application""? android calling system is stock.. As I've stated before, I cannot find the ""video call"" option when calling.. are there any workaround?",0
"Ok, thanks for that. Could you please tell me why the Kiwa page is giving warning about notability and citations, where as for example this one <url> is not?",1
"Thanks.  The wall is 10 1/2 feet wide.  Also, how much excess carpet should I leave in order to have enough to tuck it between the tack strip and baseboard?",1
"Should be OK. Let me finish up what I'm doing now, and then see what needs doing. How long are you around for?",1
could you mark fluchtpunkts answer as accepted? so that people can see by one blink that your question is solved?,0
@Robusto: That sounds very plausible.  Do you think that contrasts with your other two examples?,0
"Is this question about the algorithm itself (ie. you are positively sure that your implementation is error-free, but you don't understand why the algorithm outputs this particular result), or about your implementation (which you suspect is erratic and therefore gives wrong results)?",0
Would you be able to tell if more than 24 hours elapsed between start and stop time? Or is this not an issue with your data set?,1
I'm sorry. Did I hurt your feelings?,0
"Thanks a ton for looking that up for me. For the purposes of a citation, what are the page numbers for the whole article?",1
@Mark C This question could hardly have been answered accurately in a high school text.  Perhaps it asked about two adjoining nodes?,0
"What do you mean by ""URL"", exactly? This is a rather artificial concept with classpath resources - what would you do with that URL?",-1
"I'm a little afraid to ask, but... what *is* a meat salad?",0
Do you have a Flickr Pro account? Could it be that you've got close to your monthly usage allowance this month?,-1
"@Nick Usually they are <div class=""section""> but sometimes there are other classes.  Does that matter?",-1
"No, I didn't know that. Where does this ""rule"" come from?",-1
"While this may not be your homework, you are essentially just asking us to write you code to solve this problem. Maybe you should do a Google search?",-1
"Does the values for empty column on your sample data are store in the array as zeros? If so, how can you distinct the empty vs a user input zero ?",0
"Just reminder, but you tagged <url> with the GAreview tag several days ago. Have you completed your review comments yet?",0
I'm not sure I understand what this has to do with what I said.  Could you restate?,0
"Nope, no sense. What's a conceptual break in this context?",-1
This is starting to almost feel like harassment. Perhaps we should take this to a mediation committee?,-1
"Any particular language in mind? Are you inserting this into an existing document, or creating a new one consisting of just the image?",1
"It looks like you're looking for free as in 'free beer', not free as in 'free speech'.  Is this correct?",-1
I noticed you reverted a US English speller.  Shouldn't the section <url> actually be spelled ''Tyres'' for internal consistency?,0
"Yes that's what I understand, an emerald flowsion or something like it. You say the attacker wraps his right arm, not his right leg, don't?",0
So the problem is that it crashes when you click the checkWord button?  What is the exact error you get?,0
comment from a member of the Article Rescue Squadron? Do you know how to hide a human body?,-1
"After rereading the second code fragment, I changed my assumption to O(N) * O(N-1) instead of O(N) * O(N+1) because the nested loop gets iterated one less time than the first loop, is this correct? So it would be O(N(N-1)) == O(N^2-N) == O(N^2)?",1
It looks like you are planning to build a bike as opposed to buying a complete bike. Is that correct?,0
"I don't know, the only thing I can think of is that I changed his name to ""Psycho Derek"" for Wikipedia:CommonName purposes. Or he's in guest stars?",0
"It was closed as ""no consensus, default to keep"".  What difference does it make?",-1
"Thanks. Are you Slashdot user Anothy by any chance, or someone else?",1
what's wrong with this place? how has this question been up for an hour and no one has made a Bob Ross reference?,-1
"Did you have a question about ""Question 1""?  Do you understand why the answer is 6?",0
do you own any C++ books? if yes then why dont you try searching this in that ?,-1
Boolean logic.  Does that apply?,1
I know and that's why I can send emails to phones. Does anyone know of any APIs that don't use sendmail to send their email?,0
"it sounds like HTML Agility pack will probably work for me.
Are there any other options????",1
"""Crudo""? You mean raw fish like sashimi?",0
"OS?  OpenGL implementation vendor?  Can you post a complete, minimal program that demonstrates the problem?",1
I'm not quite sure how this will work.  There are hundreds of different tools used in a chef's kitchen.  Any suggestions on how to organize it?,0
Thanks.  Can you use <url>?,1
"@dustin Ok, do you want me to just close that question and merge your other account into this here then (ie. merge dustin - http://stackoverflow.com/users/783534/dustin - into this one here - dustin ledezma) ?",0
Has the same problem. Have you solved it?,0
"Senta.jpg was garbled or empty or some such, so I deleted it. You might want to try re-uploading?",0
Out of interest (I might check) .. do you know how the Australian Bureau of statitics classes/categories Australian Aborigines/ Aboriginal Australians??,0
Do you require the actual return code from file.sh? Can you change the script so that it writes to a file when complete?,1
Hey i saw you make an edit i have a question do mods only do this? how does this process work?,0
"Are you open to programmatic solutions (e.g. custom renderers), or solely OOTB methods?",1
Could you describe the process in your own words in addition the link to the video?,0
"And if you use Coulson you would probably have to say ""According to Coulson..."". Have you read <url> yet?",-1
"the amount of time you might end up spending trying to figure out a noisy power supply might offset the cost of picking up an adjustable power supply, or even a decent single voltage Meanwell (or similar) 5VDC power supply.  That said, maybe an LM6805 or LP2954 will do the trick?",0
There's a question about where you got the image of the ''Enterprise''.  Maybe you could clarify?,0
"could you email me when you get a chance? not having any luck this end, must be spam filters blocking?",1
"I might be able to help, but I don't really know the GA criteria though. What would you like me to do?",0
"You're talking about computing the coefficients of the polynomial, right?  Is this equivalent to computing the product of $\sqrt{n}$ $\sqrt{n}$-bit integers in time $\tilde O(n \log n)$ (where $\tilde O$ hides sub-logarithmic factors)?",-1
"You didn't answer the question though - why single speed rather than fixed? What prompted the choice (after 8 years, didn't you ever consider the option?)",-1
Interesting question. I wonder if there might be a difference between fresh and dried pasta?,1
if you need to debug a batch file potentially you are using the wrong tool for the task. Why not try cscript.exe?,0
"I'd be curious to know how your activity timestamps could come in out-of-order for a given user session. Would it realistically report 13:00, 14:00, 13:30 for a given user?",1
"Any ideas on how to create from scratch?? like what is required, ect?",1
"Hi, I added to the <url> page, and I want to start separate articles about Heer and Ranjha themselves. The <url> page however points to something else now - how do I bring in a disambiguation page for HEER?",0
Hi Gokul. Just wondered if you got my previous message and had any thoughts about ledes for these articles?,1
I had no idea that I was such a rogue admin. Are you seriously suggesting that I need to be kicked off the project for closing a deletion debate?,-1
"The proper title of this image should be Eszopiclone.svg, since it depicts the S enantiomer. Could you change the title so I can upload an image of the racemic compound instead?",1
These 6 layers on a static map is a tough design job.  What is the issue preventing use of an interactive map?,0
a name is all a user needs to be created? no other validations?,0
The first sentence is too long to understand. can you show us exactly what is your problem?,0
If you are beccoming a target again do you want semi prot for a while? How much activity is it getting?,0
Hi. Just wondering why you deleted the OneCone International article?,0
"I couldn't understand what you were really asking until I read the answers; I take it that `midiIn.listPorts()` is not the part that actually ""re-checks the ports"", despite the name. I'm also confused when you describe `midiIn` as a ""class object""; you do understand that classes define data types, and there is a separate `midiIn` for each instance of `foo`, right?",0
Hullo. How goes it?,0
"Yeah, thank you so much. Can anyone do that or only admins?",1
I have posted a question at <url> which you may be able to answer. Can you please return to that discussion to answer it?,1
You asked for help? What help do you need?,0
Is the array supposed to be dynamic? i.e. you can update the array after the pre-process step?,1
"Do you have the ability to authenticate users (through login or whatnot) and to ""grade"" them, a bit like SO users. In this fashion you will soon get enough ""trusted citizen"" susceptible of flagging offensive data ?",0
"Thanks for the heads-up on that; I don't really have anything to add beyond what you'd said. By the way, I noticed you said you weren't an admin: would you like to be?",1
What do you mean *excluding the $ and $*? What $ and $?,-1
"Do you always start from 0,0 (or the bottom-left-most point)?  Or can you start from any point?",1
"Is this the exact question? If not can you please post it exactly, word for word?",-1
"You said ''""undo. Raggz, you added the tag and THEN mentioned it on talk- you did not gain consensus first or even wait for anyone to discuss it.""'' Is consensus required to add a tag?",-1
"Here's a question for you: I have seen ""kvatrutafl"" identified as <url>. Is this accurate, and do you know any good sources of information about kvatrutafl (or about backgammon in medieval Iceland and Scandinavia)?",0
How are you converting to decimal?  Why wouldn't that same method work for conversion to ternary?,-1
"To this day with the latest release, taking chances, the owner/copyright holder of all of Celine's discography is Sony Music Canada- (P) and (C), even though epic and now columbia in NYC is where she is signed to produce recordings. For now, Celine's infobox says ""CBS Records Canada (1986u20131990)"", but since her discography owner/copyright holder is still Sony Canada, should I change this to Sony Music Canada (1986-present)?",0
@Aaronut Can't someone do this besides the OP? Don't we have some sort of mod people?,-1
What's your question? Whether or not to use MonoDroid?,-1
What filters are you hooking to?  Can you post one of your functions that fails to modify the_content?,1
`my @files = \`find $my_dir -maxdepth 2 -name *.txt\`;`... I don't get the `Wanted` sub. Can't I just give a regex?,0
"@Xio Then you should explain which solution is better for you. Are you asking for an existing module that is not Views, or are you asking how to do it with a custom module?",1
Quite welcome. Doesn't Huggle use rollback when available and applicable (last several edits were by the same user)?,1
"Is your work email a Gmail account, or Exchange, etc? Which email app are you using?",1
Thanks. Can I save your last line as ammo in my next edit war?,0
"If you are referring to the page blanking, that has been rectified.  What other concerns do have about the content?",0
"Ok, it turns out that taking the advice from the log and using Serial, instead of Integer, :serial => true, fixes it. But my question still stands, Why did this work locally, and not on Heroku's server?",0
"I could take a peek, at least.  What problems are you having?",1
Hi I am still not clear if you have a commons account or not.  If you do can you say what the name is?,0
You haven't specified the filename in the example. Could that be it?,0
I deliberately didn't mention memory constraints because I wanted to hear several ideas and then make a judgement about speed/memory tradeoff. Can you be more specific about lookup tables in this scenario?,-1
That incident is already mentioned in the <url>. Why do you insist on redundantly adding it?,-1
"Great question, I'm really curious about that also. Any mechanical engineer types out there got a good explanation?",1
"Are you still experiencing this problem. If not, how did you fix it?",0
"Alright, thanks. Where do I find these templates?",0
"You added partisan colours for the early Chancellors (such as a conservative blue colour for Bismarck); as the early Chancellors were not attached to any political party, and the ""party"" given is merely an approximate indication of their political leanings, I'm not sure if this is a good idea. Also, why did you remove the partisan colour from the last part of the table (the Republic)?",-1
"By chance, I have indef blocked <person> over your 31-hour block. Would you like me to keep indef block or change it back to 31 hours?",0
"Well perhaps I am ""out of touch"".  Can you please point me to where a new consensus has formed on this issue?",0
Thank you. Do you have any tips on the Kathy Dunderdale article to improve it?,1
"I am stuck with the formatting of <url>, especially the ref tags. How can I make the different chapters of my main source book show up correctly?",0
"I couldn't reproduce the odd behaviour mentioned. Can you please post a complete, minimal and compilable version of code allowing to reproduce the problem?",1
"He has requested unblock, states that he has edited from a school IP and that may be the reason for it. Who is he supposed to be a sock of, and what's the evidence?",-1
How are recognizing and not recognising defined in this context? The country has explicitly and officially stated that they do or do not recognise the State of Palestine?,-1
I edited my question. I know eval() evaluates a string as code but are my examples above correct?,1
"@hakre: I don't agree with the tag you added, `[work-for-free-for-me]`. I don't want to remove it without discussing it, so could you please explain the reason why you added this tag and what it adds to the question?",1
There's no apparent reason for the warnings to be caused by the `\cite` commands. Can you please add the exact warning message that you are getting?,0
sounds like homework. what have you figured out so far?,0
What shell? bash?,0
"I've been going through <url> and replacing the FiveHorizons.com refs (per Quadzilla99's comments). However, refs 39 and 40 don't seem to appear anywhere else; could you perhaps replace them with more reliable sources if you get the chance?",1
"Any algorithm or algorithms in computational geometry? Also, is this homework?",0
Merci. Now do you have any idea to solve discrepancy in <url> ?,1
how do you load the php file? Are the folder/file permissions set to executable?,1
You took me by surprise on this one with your comment-what about the obedience a diocesan priest owes to his bishop?  And I was under the impression that all Latin-rite priests took simple vows of chastity?,-1
Can you please clarify your question so it's clear what you're asking for. Do you want examples of functional and non-functional requirements in the problem specification?,-1
"i get this as well, is it only happening since you moved to a later version of xCode? is your configuration in Debug?",1
Do you have 18GiB of memory to store the solution? Do you really need all of them?,-1
"is this running through Apache/mod-php?  And if you don't have SSH access, what are you using to upload to this host?",0
yes. ambiguous dates are of little value to the intended audience. When is the cutoff for an app or library to be considered?,-1
What is the purpose of knowing if they are using the computer or not? What happens if they are not?,-1
"May I say it this way: ''Even if the car always is known to be behind the same door,'' but if you make your decision ""at random"", ''even then'' your chance is 2/3 to have picked a goat. Okay?",0
"I was going to answer with http://wordpress.org/extend/plugins/w3-total-cache/ , as far as I know it's the best solution for doing this. What does it lack that you need?",0
Do you know how far apart the trusses are? How thick the plywood sheeting is?,0
"Well, solution non-withstanding, the news-story you linked to was great read. Some people, huh? :)",1
"Out of curiosity, why do you want to group them by colour? Are you doing some theming or something?",0
"Can you modify the source code of the objects class? IAW, can you make that class observable or do we need a separate Observer for that object?",0
Another proposal: since this about the EP why don't we just mention those that have more than 3 MEPs? VB & LN?,0
"Wait, that wasn't the question, was it. What appears after these that I don't have?",-1
"OK @Juan - the meta question has established unequivocally that questions like this are definitely allowed. Could you ""un-close"" it now?",0
"How do you want to handle friends? Can user add anybody as his friend, or maybe people from his groups are his friends?",0
Are you saying this doesn't compile elsewhere? Ie this is xcode specific?,0
"I can't spend too much time, and I'm no specialist, but with those limitations I'd be willing to help out. Btw, how is your name pronounced?",0
"On Linux, you pass the --disabled-password flag to adduser. Maybe OS X has something similar in its command line repertoire?",1
"Huh, looks fine to me. Maybe this computer just lies to me to get me to shut up and stop complaining?",-1
"Are you trying to minimize the material cost, or just beat the commercial version's price? How much do the commercial ones cost, roughly?",0
"-1 Why put ""Urgent"" in the title? Is your time more important than others?",-1
"My bot finally got past the connection errors I've been getting and spit out the largest 4,000 articles in sorted order for this. Would you like to take a short break while I replace the first page with them and manually mark all of the already-checked ones as done?",0
If it were me I'd want to try and find out more about how/why this happened first before I continued to use that software. Have you asked at the talk page I mentioned above?,1
I changed statistical-bias to unbiased-estimator. Does that work?,0
"You and I got different totals for the NRHP sites in Middlesex County u2014 my number was 1300, gained by piling all the listings into a list and putting a # before each one, so the total number would display.  Did you use a different calculation device?",0
"Hello - some of your writing is a bit hard to understand. Is English your first language, out of curiousity?",-1
"When someone returns to work on the problems, do you ask for their login name first?  Or is the ""progress code"" intended to be enough to identify their username too?",0
So you want to use 256bits to make sure 1 bit was sent correctly. How will you make sure the hash is correct with a 2**20?,0
"How would there be a conflict? You're not using user supplied filenames for anything, are you?",-1
Why on earth have you deleted the article on the <url>?  Can you please undelete it?,-1
"Dude, what's going on? Why are you leaving?",-1
"I just reverted your edits to the <url> page, because you seemed to make a number of major changes without providing an explanation for them, except the word 'Infobox' in your edit summary. Can you provide any references for the changes?",0
Your problem is a little ambiguous. Could you provide sample output with the related database records?,0
"Hi David, you're good with images. Anything you can do to clean up <url> so it's useful on ITN?",1
An RFC on the spelling of Spitsbergen (or is it ''Spitzbergen'') is currently taking place <url>. Possibly worth mentioning in the Signpost?,0
"Well, I bet you got that from stalking me. Are you making a template I can use?",-1
"I think you might be missing the point of the assignment. Hint: what can regular expressions parse, what can't they?",-1
"C++ code updated again, compliments of Tim, however it the C++ takes 0.95s compared to the C uuugly code time of 0.59s. Is this speed hit the price I have to pay for better code?",0
"Could you elaborate on what you mean by ""square(ish)""? How squarish is ""square(ish)""?",0
"@Peter Smit: What do you mean in your comment about ""latex processing""?  What did you expect to happen that didn't?",0
thanks dana-- that's really great! any way to add a slider to control zoom level?,1
"You are so right, <url> looks to be blatant advertising.  Why don't you put it up for <url>?",0
"In any case <url> should have just been me saying ""hey, could use some help"" and maybe one or two short replies of ""sounds good, I'll help"" or ""make sure you do XYZ"", but instead TT2011 again tried to turn it into another discussion. Can we collapse it to save bulk?",0
I'm not sure what your problem is here. Is it that GMail let the e-mail into your inbox despite it being flagged as spam or from an address on your blacklist?,1
You just built an article called Fort Fort Mitchel.  Did you mean to have two fort's in the title?,0
2147483647. This mean I can only use 32 bit?,0
How is your input given? Like in your examples or are you given a graph or something like that?,1
I would never do that without consulting the blocking admin first (and probably I wouldn't either way). What do you say?,0
"@zildjohn01, What's the best way to do this (which PHP functions?). Could you leave a detailed answer with your approach?",1
Do you really need to do it using web application?,-1
@Markos Fragkakis Can you show your Seam component and your page ? ear or war ?,0
Looks like you should have started your homework a bit earlier.  What have you tried?,-1
Please present your work: what have you done to debug the Count signal? How do the other signals in the design behave?,1
"In the fnv_func, the type of p[i] is char, what will happen with h after the first iteration?
Was it done in purpose?",0
"Are you actually wanting it to become ""part of"" the standard library on your system, or are you just wanting it to work in your project?  To phrase it another way, what is the actual problem you have right now using the code you posted?",0
"Sounds similar to this problem: http://cooking.stackexchange.com/questions/6433/why-does-my-velveeta-queso-dip-get-clumpier-the-longer-it-stays-in-the-microwave

I guess Velvetta isn't designed to be microwaved?",1
No worries found it... but yeah... We need a new Foo's pic... Does Flickr have fair use licenses?,1
I like the close votes with no explanation. How is this not a real question?,1
"I understand your point about MJ being very close and having competent editors, but do you not think those of us who understand the source problems, etc. that the Reagan page is having should try and explain them to those editors (that is, try to educate them)?",-1
what devices do you want to connect to your phone? A keyboard would be nice huh?,0
"Sorry, I still have trouble grasping scope of your issue. May be you could add actual code to the question so it is more clear what it currently does and what needs to be improved?",0
It reminds me of [APL](http://en.wikipedia.org/wiki/APL_%28programming_language%29). Tell me how comfortable you would be using that as a programming language?,1
I get the regular edit page with the instructions and everything when I click on it. Did you replace SOCKMASTER with the actual name of the sockmaster (the account controlling all the sock puppets) in the box?,0
"Stephan, I am Deborah Byrd, producer of the Earth & Sky radio series, and I'm looking for a reference for this statement of yours on the discussion page of the article about scientists who oppose the mainstream view of global warming (http://en.wikipedia.org/wiki/Scientists_opposing_the_mainstream_scientific_assessment_of_global_warming) ""We are not talking 51% or 60% or 75%, but rather 95%+ (or ""near unanimity in the peer reviewed published literature and in official statements by professional scientific organisations""). --Stephan Schulz 08:26, 18 November 2006 (UTC)""  How did you determine that there is 95% agreement in the peer reviewed published literature and in official statements by professional scientific organizations?",0
How would you represent your distribution? - alternatively - are you looking for a specific solution for gaussian distribution?,1
Most of time such a question is a sign of bad design. Why do you need dynamically assigned variable names?,-1
Please enlighten me. How can a developer make doubly sure that his/her fix is correct if he/she can't reproduce the bug?,-1
Uploaded where? With what?,-1
What is exactly your problem? What does not work?,-1
how are you resolving function pointers? I am also writing similar kind of program but still wondering how i will resolve function pointers?,0
"Why couldn't you do a (concrete, stone) patio, with one step down from the door (assuming the door is high enough to need a step).  Is there a reason this has to be a deck?",0
"Does it have to be exact, or is it also OK if e.g. 900 out of 1000 selected are among the closest 1000?",0
"just to verify, can you capture what the generated SQL looks like for a simple get like `Session.get(SecurityContact.class, id)`, hql with `from SecurityContact where securityId = ?` and your left join attempt? Also, what version of Hibernate are you using?",1
"Hi Dirk. Does the two books you cited for the heavy Belgian <url> losses have any info of how many Gladiators the Belgians lost, and perhaps what losses they incurred on the Germans?",1
"I agree with J_A_X on this one.  Just a suggestion though, have you thought of using Flex rotate effects to do this?",1
Nice question!.  Which specific terms do you understand and which ones do you not understand?,1
"Your Frequently Asked Question is answered in the very first sentence: ""perldoc -q match"" --> ""I'm having trouble matching over more than one line.  What's wrong?""",-1
"This user, whom you recently blocked, has persisted in using both his user and user talk pages for repeat personal attacks. Would it be wise to protect these pages?",0
"<url> is a validly notable topic which has been ruthlessly  suppressed at WP, probably because of egoism rather than religionist POV warriors but possibly both. Can you advise me on how to go about appealling deletions?",-1
Cubic Bezier curve ALWAYS depends on exactly 4 control points. Maybe you want to make a http://en.wikipedia.org/wiki/Spline_(mathematics) from several curves or something?,-1
I am very confused right now. Please make it clearer to me how I vandalized?,0
Any idea whether there are triangular bags that you could use as regular bags?,0
"Your block of the <url> article came immediately after three edits that blanked sourced content without any explanation. These edits were unrelated to the edit war that got the article blocked, so could you please to restore the content?",0
"I don't and as far as I remember, the gdb instructions/NDK has existed prior to 2.2.  Can anyone confirm this?",0
Ruby on Rails runs at the server side. So how about using that?,-1
I am curious why it ends at 3 October 1901. Have there been no rulers of Kabul since then?,0
Where did you get the file from? What is the name/extension of the file?,-1
"Would it be a better question if it were ""Why are Perl threads so $#@$&!*@# slow compared to other languages?""",-1
Would a tool that provides an RSS feed for a tag work alright? What OS are you using?,1
"It turns out that the Zelda Collection you referred to in <url> didn't include aLttP, reportedly because the GBA remake was still being sold at that time, so that disc included NES and N64 emulation but left out SNES. Do you have another example?",0
More than likely it's an IP block. Any way of checking the IP at your end?,0
"By 'annoying alternate rows', are you talking about banding? Or what exactly is the problem?",-1
I am afraid I do not quite understand the content of your message. Can you explain a little bit more ?,0
"Since you mentioned that P is PCP(0, log n), I'd like to add that it is also PCP(0, 0), PCP(0, log log n), etc. How does such a characterization help separate it from NP?",1
"""""This waveform resembles a frequency modulated sinusoidal wave (only it is not)."""" Is this a joke?",1
"Many thanks. I can't resolve ""The work represents a summary of themes explored in Bacon's previous paintings"", Tony's right - its clunky and unclear; any ideas?",1
"Ok, I'd agree about <url> being better. Should I delete the other one (you could also tag it for speedy deletion as a mistake)?",0
"Creating and improving images, or just placing them in articles/making sure they have the right copyrights/etc.?",0
I don't understand your question. Can you please elaborate and clarify a little more?,1
"Are example.com, c.example.com and i.example.com on the same webserver so that these rules also apply to the latter ones? And have you tried a 301 redirect instead an implicit 302 redirect?",0
"Please define ""primary navigation"". Also: are you using a custom theme, or one from the theme repository?",-1
What exactly do you mean by tab-completion? Do you mean juts completing the commands available or completing the list of gems to install?,-1
"@Stefan: Not sure what you mean by the comment above, sorry. Want to take it to chat?",1
"Sorry that was written badly but you have ""Category:Songs introduced by Fred Astaire"" in ""Category:Songs introduced by Fred Astaire"". Should it not be in something like <url>?",0
Besides altering the value in web.xml?  Are you asking to pro grammatically update the web application's WEB-INF/web.xml file's init parameter(s) for a given servlet based on some condition you detect at runtime?,0
"it works, sorry :) another question - it displays only days ago the user last seen, can i use format_date to this somehow?",0
It should automatically pick them up. Is it not?,0
"In this case, its the finite line segment. Is ""line"" called something else depending on if its finite or infinite?",0
I tried to create a similar map for Canada but couldn't get a usable output from the site you used for the Australia map. Could you create a Canadian one?,1
"Eh? No, those facts were correct, why do you think they were not?",-1
"Hello <url>...I will eyeball it a bit and see what is going on with it, however, it appears this template is for a specific location in the U.S. (the D.C. area). Is this template going to be put into wider circulation once it is fixed and working?",0
"And personally I'm not gonna apologize for <url>. Quite a bit different than a Holocaust denier like Nordling, don't you think?",-1
Could you clarify what you mean by #4? Does this mean that the lists of objects on each edge leading away from node _X_ are always a subset of the list of objects on the edge leading towards _X_?,1
"Getting error - when? While compiling, linking, running?",0
I have not. What is it and how do I use it?,-1
"You were asking for a source for the <url> mention of the <url> service to Lagos from March 29th, which you reverted.  Would <url> do?",0
"I'm suspecting a bad charger; most home screen I've used turns itself on when you just plugged the device in or plugged the device out, if a bad charger somehow causes the device to think that it had just been plugged off and/or plugged on, it could cause the symptoms you're having. Have you tried with a different charger and different wall socket?",1
you're gonna need to explain what you mean a little better.  Is this even a programming question or are you trying to figure out how yahoo mail works?,-1
Is it referring to a different bank of a similar name? What source is it from?,0
finding GCD recursively is the fastest known method. Do you want some kind of special optimization?,0
"That's an odd dimension for the height.  You're sure it's not 80""?",-1
"From what I can understand, it's not clear what is the response variable and the explanatory variable. Can you please clarify this?",0
I am a fairly new admin.  When is it appropriate to use such a block as you did with a user I'd blocked?,0
There's a lot of unfilled requests to become a verified user at WP:OP. Could you possibly look through them?,0
"can you build the string with these bind variables explicitly mentioned?

i.e to construct the string by concatenating the string with both constant strings and the variables?",1
PCB = Printed Circuit Board? As opposed to mechanical parts?,0
how are you creating the buttons? in interface builder or through code?,0
Made a bunch of changes to the <url> article. What do you think?,1
"@Bobby: A 3-meg file takes time to load and resize - 1 second doesn't seem too bad. Is there any way you can save the thumbs once they've been generated, so you won't have to generate all of them again the next time the folder is visited?",0
Are you trying to simulate how it would look if someone pointed an ordinary movie projector at this surface? Or are you trying to adjust what you're projecting to try to cancel out the deformations in the surface?,1
"I don't recall any consensus on that unilateral change. Can you direct me to it, please?",1
"time is a timestamp to make different IDs for each object. 
This code gets executed when a box is created, so the selector is the name of the box which has just been created, what do you mean by every possibile selector?",0
"Hi Johnuniq, thank you for your edit. Does the file should be deleted/removed from commons then?",1
Hi Emily!  Do you have any ideas about a topic yet?,1
"What is your definition of a ""small change"" in the output? Edit distance (treating hashes as strings) or mathematical distance of numbers (treating hashes as integers?)",-1
"What kind of shell tools are available?  E.g., awk, pure bash, perl, python, ... ?",1
Please clarify your definition of bacon. Perhaps with a picture?,-1
"Hi - there are a few issues that I've pointed out at the nomination page. Also, why does your sign link to the talkpage of <url>?",0
"@Eric no, this is hobby stuff. Why, does it make a difference?",-1
"Do you want to connect your wiki with other systems? Bug tracking, customer support, planning?",1
Just looked at your user page for the first time. How often have you been to India ?,0
What do you think? Perhaps the coat of arms field can contain the picture that the article's family name infobox already has?,1
Why do you ask me questions to which you already know the answers? Is it a rhetorical device?,-1
"No I don't mean for that article, I mean in general. Because when I pass nominations, the code on the GAN page doesn't work for me, do you have to ill some of the code in?",0
"What is your definition of ""connected subgraph?""  Do you mean that the undirected version of the subgraph is a connected component, or that there's some source node of the subgraph from which all other nodes of the subgraph are reachable?",0
Have you considered performing a simple test measuring how long it takes your cold water to boil versus warm water?,0
I still can't remember how I got into this.  I remember there was an argument on the GameCube page but then there was nothing for a week or two....It hasn't been that long has it?,0
Jtdirl: Seek primary source mentioning 1845 lightweight tiara made for Gregory XVI. Do you have it?,0
"The only time that I saw that was when using different monitors, or a remote login (in other words : changing the resolution, and then the layout of the panels).

 Is it your case ?",-1
That is the standard ARBMAC (Arbitration related to some Macedonian and other Balkan countries) warning.  Still interested in accepting the deal?,0
"""pyparsing"" appears to be a word specific to Python.  Is there a more general programming term for that type of action?",1
"I'm not sure your question makes sense. Do you mean, how do you measure the length of the red or blue lines?",0
"""two pigeons in a row constitute a half-wave antenna at 700 MHz"" That's a pretty cool intersection of radio invisible waves seems-like-magic and real-life objects! On the other hand, did you perhaps just crack the secret for implementing <url>?",0
I'll add that to the others. Will that work?,1
What does the code look like where you do pushViewController:? What does it look like where you do popViewController: (or whatever variant thereof)?,0
"Huh, language agnostic God objects. Ironic?",-1
"Thanks. And, what about the <url> about ""he drowned"" not being reflexive in Spanish?",1
What does this have to do with programming?  Are you trying to solve this problem with a program?,-1
"If you can edit your reply and add the answer to the question please, Is viewState really important? and if I want to hand code it will it be a difficult process?",1
Why doesn't it compile?  What errors are you getting?,0
"What would stop the algorithm from just producing a regular expression that is the ""or"" of all the possible substrings?  Or would you be comfortable with this regular expression from being produced?",1
